"Gene","Direction","Count","Files"
"FEN1","UP",1,"GFP+polyIC_vs_GFP"
"FGL1","DOWN",1,"GFP+polyIC_vs_GFP"
"FGL1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FH","DOWN",1,"GFP+polyIC_vs_GFP"
"FH","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FIG4","DOWN",1,"GFP+polyIC_vs_GFP"
"FKRP","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FKRP","UP",1,"GFP+polyIC_vs_GFP"
"FLCN","UP",1,"GFP+polyIC_vs_GFP"
"FOSB","UP",1,"GFP+polyIC_vs_GFP"
"FOSL1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FOSL2","UP",1,"GFP+polyIC_vs_GFP"
"FOXA1","UP",1,"GFP+polyIC_vs_GFP"
"FOXD1","UP",1,"GFP+polyIC_vs_GFP"
"FOXD4L1","DOWN",1,"GFP+polyIC_vs_GFP"
"FOXE1","UP",1,"GFP+polyIC_vs_GFP"
"FRG1","DOWN",1,"GFP+polyIC_vs_GFP"
"FTH1","DOWN",1,"GFP+polyIC_vs_GFP"
"FTH1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FTL","DOWN",1,"GFP+polyIC_vs_GFP"
"FTL","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FTSJD2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FTSJD2","UP",1,"GFP+polyIC_vs_GFP"
"FUNDC2","DOWN",1,"GFP+polyIC_vs_GFP"
"FUNDC2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FXR2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FXYD2","DOWN",1,"GFP+polyIC_vs_GFP"
"FZD4","UP",1,"GFP+polyIC_vs_GFP"
"FZD8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FZD8","UP",1,"GFP+polyIC_vs_GFP"
"GABPB1.AS1","UP",1,"GFP+polyIC_vs_GFP"
"GALC","DOWN",1,"GFP+polyIC_vs_GFP"
"GALNT1","DOWN",1,"GFP+polyIC_vs_GFP"
"GALNT11","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GALNT4","UP",1,"GFP+polyIC_vs_GFP"
"GALNT5","DOWN",1,"GFP+polyIC_vs_GFP"
"GALNT5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GARS","DOWN",1,"GFP+polyIC_vs_GFP"
"GATA3","UP",1,"GFP+polyIC_vs_GFP"
"GBP4","UP",1,"GFP+polyIC_vs_GFP"
"GBP5","UP",1,"GFP+polyIC_vs_GFP"
"GCC1","UP",1,"GFP+polyIC_vs_GFP"
"GCC2","DOWN",1,"GFP+polyIC_vs_GFP"
"GCC2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GFPT1","DOWN",1,"GFP+polyIC_vs_GFP"
"GGCX","DOWN",1,"GFP+polyIC_vs_GFP"
"GGH","DOWN",1,"GFP+polyIC_vs_GFP"
"GGH","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GGTLC2","DOWN",1,"GFP+polyIC_vs_GFP"
"GINS4","UP",1,"GFP+polyIC_vs_GFP"
"GLO1","DOWN",1,"GFP+polyIC_vs_GFP"
"GMEB2","UP",1,"GFP+polyIC_vs_GFP"
"GNB5","DOWN",1,"GFP+polyIC_vs_GFP"
"GNB5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GNPNAT1","UP",1,"GFP+polyIC_vs_GFP"
"GOLGA3","UP",1,"GFP+polyIC_vs_GFP"
"GOLM1","DOWN",1,"GFP+polyIC_vs_GFP"
"GOSR1","UP",1,"GFP+polyIC_vs_GFP"
"GPX1","DOWN",1,"GFP+polyIC_vs_GFP"
"GPX2","UP",1,"NS5+polyIC_vs_NS5"
"GPX3","DOWN",1,"GFP+polyIC_vs_GFP"
"GRB14","DOWN",1,"GFP+polyIC_vs_GFP"
"GRHPR","DOWN",1,"GFP+polyIC_vs_GFP"
"GRWD1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GRWD1","UP",1,"GFP+polyIC_vs_GFP"
"GSDMD","UP",1,"GFP+polyIC_vs_GFP"
"GSK3B","DOWN",1,"GFP+polyIC_vs_GFP"
"GSKIP","DOWN",1,"GFP+polyIC_vs_GFP"
"GSKIP","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GSTA4","DOWN",1,"GFP+polyIC_vs_GFP"
"GSTA4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GSTM3","DOWN",1,"GFP+polyIC_vs_GFP"
"GSTP1","DOWN",1,"GFP+polyIC_vs_GFP"
"GSTP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GTF3C4","UP",1,"GFP+polyIC_vs_GFP"
"GTPBP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GTPBP1","UP",1,"GFP+polyIC_vs_GFP"
"GUF1","DOWN",1,"GFP+polyIC_vs_GFP"
"H1FX","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"H1FX","UP",1,"GFP+polyIC_vs_GFP"
"H2AFY","DOWN",1,"GFP+polyIC_vs_GFP"
"HCAR3","UP",1,"GFP+polyIC_vs_GFP"
"HCFC1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HCFC1","UP",1,"GFP+polyIC_vs_GFP"
"HDDC2","DOWN",1,"GFP+polyIC_vs_GFP"
"HDDC2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HDGF","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HELZ2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HERC2","DOWN",1,"GFP+polyIC_vs_GFP"
"HERC2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HERC4","UP",1,"GFP+polyIC_vs_GFP"
"HES4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HEXB","DOWN",1,"GFP+polyIC_vs_GFP"
"HEXB","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HIBADH","DOWN",1,"GFP+polyIC_vs_GFP"
"HIBADH","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HID1","DOWN",1,"GFP+polyIC_vs_GFP"
"HIF1AN","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HINT2","DOWN",1,"GFP+polyIC_vs_GFP"
"HINT2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HIP1R","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIP1R","UP",1,"GFP+polyIC_vs_GFP"
"HIRA","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H1B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H1B","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H1E","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H1E","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2AG","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2AG","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2AK","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2AK","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2AM","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2AM","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2BC","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BC","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2BD","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BD","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2BE","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BE","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2BM","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BM","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H2BN","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2BN","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H3B","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H3C","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H3C","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H3I","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H3I","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H3J","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H3J","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4A","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4D","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4E","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H4E","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4H","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4I","UP",1,"GFP+polyIC_vs_GFP"
"HIST1H4K","UP",1,"GFP+polyIC_vs_GFP"
"HIST2H2AB","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST2H2AB","UP",1,"GFP+polyIC_vs_GFP"
"HIST2H2AC","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST2H2AC","UP",1,"GFP+polyIC_vs_GFP"
"HIST2H2BE","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST2H2BE","UP",1,"GFP+polyIC_vs_GFP"
"HIST2H3D","UP",1,"GFP+polyIC_vs_GFP"
"HIST3H2BB","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST3H2BB","UP",1,"GFP+polyIC_vs_GFP"
"HLA.DMA","DOWN",1,"GFP+polyIC_vs_GFP"
"HNMT","DOWN",1,"GFP+polyIC_vs_GFP"
"HPGD","DOWN",1,"GFP+polyIC_vs_GFP"
"HSD17B10","DOWN",1,"GFP+polyIC_vs_GFP"
"HSD17B11","DOWN",1,"GFP+polyIC_vs_GFP"
"HSD17B11","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSD17B12","DOWN",1,"GFP+polyIC_vs_GFP"
"HSD17B4","DOWN",1,"GFP+polyIC_vs_GFP"
"HSD17B4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSDL2","DOWN",1,"GFP+polyIC_vs_GFP"
"HSH2D","UP",1,"GFP+polyIC_vs_GFP"
"HSPA1B","UP",1,"NS5+polyIC_vs_NS5"
"HSPA4L","DOWN",1,"GFP+polyIC_vs_GFP"
"HTATSF1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HTRA1","DOWN",1,"GFP+polyIC_vs_GFP"
"IARS2","DOWN",1,"GFP+polyIC_vs_GFP"
"IARS2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ICAM1","UP",1,"GFP+polyIC_vs_GFP"
"ID4","UP",1,"GFP+polyIC_vs_GFP"
"IER3","UP",1,"GFP+polyIC_vs_GFP"
"IFI44L","UP",1,"GFP+polyIC_vs_GFP"
"IFIT5","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IFIT5","UP",1,"GFP+polyIC_vs_GFP"
"IFITM10","DOWN",1,"GFP+polyIC_vs_GFP"
"IGF1R","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IGF1R","UP",1,"GFP+polyIC_vs_GFP"
"IKBKE","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IKBKE","UP",1,"GFP+polyIC_vs_GFP"
"IL12A","UP",1,"GFP+polyIC_vs_GFP"
"IMPACT","DOWN",1,"GFP+polyIC_vs_GFP"
"INCENP","UP",1,"GFP+polyIC_vs_GFP"
"INPP4B","DOWN",1,"GFP+polyIC_vs_GFP"
"IPW","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IRAK2","UP",1,"GFP+polyIC_vs_GFP"
"IRF2BP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IRF2BP1","UP",1,"GFP+polyIC_vs_GFP"
"IRF2BPL","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ISCU","DOWN",1,"GFP+polyIC_vs_GFP"
"ISCU","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ITFG1","DOWN",1,"GFP+polyIC_vs_GFP"
"ITFG1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ITGB1BP1","DOWN",1,"GFP+polyIC_vs_GFP"
"ITGB1BP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"JAG1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"JKAMP","DOWN",1,"GFP+polyIC_vs_GFP"
"JKAMP","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"JUNB","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"JUND","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"JUND","UP",1,"GFP+polyIC_vs_GFP"
"KAT2A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KAT2A","UP",1,"GFP+polyIC_vs_GFP"
"KAT7","UP",1,"GFP+polyIC_vs_GFP"
"KCNF1","UP",1,"GFP+polyIC_vs_GFP"
"KCNN4","DOWN",1,"GFP+polyIC_vs_GFP"
"KCTD15","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KCTD15","UP",1,"GFP+polyIC_vs_GFP"
"KDELR2","DOWN",1,"GFP+polyIC_vs_GFP"
"KDELR3","DOWN",1,"GFP+polyIC_vs_GFP"
"KDELR3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"KDM2A","UP",1,"GFP+polyIC_vs_GFP"
"KDM6B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KDM6B","UP",1,"GFP+polyIC_vs_GFP"
"KHSRP","UP",1,"GFP+polyIC_vs_GFP"
"KIAA0664","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KIAA0664","UP",1,"GFP+polyIC_vs_GFP"
"KIAA1199","UP",1,"GFP+polyIC_vs_GFP"
"KIAA1967","UP",1,"GFP+polyIC_vs_GFP"
"KIFC1","UP",1,"GFP+polyIC_vs_GFP"
"KLF10","UP",1,"GFP+polyIC_vs_GFP"
"KLF6","UP",1,"GFP+polyIC_vs_GFP"
"KLHL5","DOWN",1,"GFP+polyIC_vs_GFP"
"KLHL9","UP",1,"GFP+polyIC_vs_GFP"
"KRT14","UP",1,"GFP+polyIC_vs_GFP"
"KRT17","UP",1,"GFP+polyIC_vs_GFP"
"KRT18","DOWN",1,"GFP+polyIC_vs_GFP"
"KRT19","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LAPTM4B","DOWN",1,"GFP+polyIC_vs_GFP"
"LDHB","DOWN",1,"GFP+polyIC_vs_GFP"
"LDLR","UP",1,"GFP+polyIC_vs_GFP"
"LENG8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LENG8","UP",1,"GFP+polyIC_vs_GFP"
"LEPROT","DOWN",1,"GFP+polyIC_vs_GFP"
"LGALS3BP","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LGALS9","UP",1,"GFP+polyIC_vs_GFP"
"LGMN","DOWN",1,"GFP+polyIC_vs_GFP"
"LIF","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LIF","UP",1,"GFP+polyIC_vs_GFP"
"LIMD1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LIMD1","UP",1,"GFP+polyIC_vs_GFP"
"LIN37","UP",1,"GFP+polyIC_vs_GFP"
"LINC00338","UP",1,"GFP+polyIC_vs_GFP"
"LMBR1","DOWN",1,"GFP+polyIC_vs_GFP"
"LMNB2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LMNB2","UP",1,"GFP+polyIC_vs_GFP"
"LOC100506123","DOWN",1,"GFP+polyIC_vs_GFP"
"LOC202781","UP",1,"GFP+polyIC_vs_GFP"
"LOC254100","UP",1,"GFP+polyIC_vs_GFP"
"LOC375295","DOWN",1,"GFP+polyIC_vs_GFP"
"LOC550643","DOWN",1,"GFP+polyIC_vs_GFP"
"LOC550643","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LOC553103","DOWN",1,"GFP+polyIC_vs_GFP"
"LOC728752","UP",1,"GFP+polyIC_vs_GFP"
"LRCH3","UP",1,"GFP+polyIC_vs_GFP"
"LRFN1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LRFN1","UP",1,"GFP+polyIC_vs_GFP"
"LRP4","DOWN",1,"GFP+polyIC_vs_GFP"
"LRRC14","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LRRC14","UP",1,"GFP+polyIC_vs_GFP"
"LRRC47","UP",1,"GFP+polyIC_vs_GFP"
"LSM12","UP",1,"GFP+polyIC_vs_GFP"
"LSM2","UP",1,"GFP+polyIC_vs_GFP"
"LTA4H","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LTBP1","DOWN",1,"GFP+polyIC_vs_GFP"
"LYPLA1","DOWN",1,"GFP+polyIC_vs_GFP"
"LZTR1","UP",1,"GFP+polyIC_vs_GFP"
"M6PR","UP",1,"GFP+polyIC_vs_GFP"
"MAFG","UP",1,"GFP+polyIC_vs_GFP"
"MAFK","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAFK","UP",1,"GFP+polyIC_vs_GFP"
"MAGED2","DOWN",1,"GFP+polyIC_vs_GFP"
"MAGED2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MAGOH","UP",1,"GFP+polyIC_vs_GFP"
"MAML1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAML1","UP",1,"GFP+polyIC_vs_GFP"
"MANEA","DOWN",1,"GFP+polyIC_vs_GFP"
"MAP1S","UP",1,"GFP+polyIC_vs_GFP"
"MAP2K7","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAP2K7","UP",1,"GFP+polyIC_vs_GFP"
"MAP3K14","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAP3K14","UP",1,"GFP+polyIC_vs_GFP"
"MAP9","DOWN",1,"GFP+polyIC_vs_GFP"
"MAPK8IP2","UP",1,"GFP+polyIC_vs_GFP"
"MAPK9","DOWN",1,"GFP+polyIC_vs_GFP"
"MAPKAP1","DOWN",1,"GFP+polyIC_vs_GFP"
"MATN2","DOWN",1,"GFP+polyIC_vs_GFP"
"MATN2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MATN3","DOWN",1,"GFP+polyIC_vs_GFP"
"MATN3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MB","DOWN",1,"GFP+polyIC_vs_GFP"
"MB21D1","UP",1,"GFP+polyIC_vs_GFP"
"MB21D2","UP",1,"GFP+polyIC_vs_GFP"
"MBOAT2","DOWN",1,"GFP+polyIC_vs_GFP"
"MCM3","UP",1,"GFP+polyIC_vs_GFP"
"MCMBP","UP",1,"GFP+polyIC_vs_GFP"
"MCPH1","UP",1,"GFP+polyIC_vs_GFP"
"ME1","DOWN",1,"GFP+polyIC_vs_GFP"
"ME1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MED18","UP",1,"GFP+polyIC_vs_GFP"
"MED25","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MED25","UP",1,"GFP+polyIC_vs_GFP"
"MFSD1","DOWN",1,"GFP+polyIC_vs_GFP"
"MFSD6","DOWN",1,"GFP+polyIC_vs_GFP"
"MGLL","DOWN",1,"GFP+polyIC_vs_GFP"
"MGST1","DOWN",1,"GFP+polyIC_vs_GFP"
"MGST1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MGST2","DOWN",1,"GFP+polyIC_vs_GFP"
"MGST2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MGST3","DOWN",1,"GFP+polyIC_vs_GFP"
"MGST3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MICU1","DOWN",1,"GFP+polyIC_vs_GFP"
"MIDN","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MIDN","UP",1,"GFP+polyIC_vs_GFP"
"MIIP","UP",1,"GFP+polyIC_vs_GFP"
"MKL1","UP",1,"GFP+polyIC_vs_GFP"
"MLLT1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MLLT1","UP",1,"GFP+polyIC_vs_GFP"
"MMAB","DOWN",1,"GFP+polyIC_vs_GFP"
"MMAB","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MMP7","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MOB3C","UP",1,"GFP+polyIC_vs_GFP"
"MORC4","DOWN",1,"GFP+polyIC_vs_GFP"
"MORC4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MOV10","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MOV10","UP",1,"GFP+polyIC_vs_GFP"
"MPC2","DOWN",1,"GFP+polyIC_vs_GFP"
"MPZL1","DOWN",1,"GFP+polyIC_vs_GFP"
"MRFAP1","DOWN",1,"GFP+polyIC_vs_GFP"
"MRPS2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MRPS2","UP",1,"GFP+polyIC_vs_GFP"
"MSMO1","DOWN",1,"GFP+polyIC_vs_GFP"
"MSMO1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MSRB2","DOWN",1,"GFP+polyIC_vs_GFP"
"MSX1","UP",1,"GFP+polyIC_vs_GFP"
"MT1A","DOWN",1,"GFP+polyIC_vs_GFP"
"MT1A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MT1X","DOWN",1,"GFP+polyIC_vs_GFP"
"MTA2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MTA2","UP",1,"GFP+polyIC_vs_GFP"
"MTDH","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MTFR1","DOWN",1,"GFP+polyIC_vs_GFP"
"MX1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MXD1","UP",1,"GFP+polyIC_vs_GFP"
"MYBBP1A","UP",1,"GFP+polyIC_vs_GFP"
"MYC","UP",1,"GFP+polyIC_vs_GFP"
"MYD88","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MYEOV","UP",1,"GFP+polyIC_vs_GFP"
"MYH10","DOWN",1,"GFP+polyIC_vs_GFP"
"MYO5C","DOWN",1,"GFP+polyIC_vs_GFP"
"MYOF","DOWN",1,"GFP+polyIC_vs_GFP"
"MYOF","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NAA10","DOWN",1,"GFP+polyIC_vs_GFP"
"NAA10","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NAB2","UP",1,"GFP+polyIC_vs_GFP"
"NADSYN1","DOWN",1,"GFP+polyIC_vs_GFP"
"NARG2","DOWN",1,"GFP+polyIC_vs_GFP"
"NARG2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NARS","DOWN",1,"GFP+polyIC_vs_GFP"
"NAT9","UP",1,"GFP+polyIC_vs_GFP"
"NBN","UP",1,"GFP+polyIC_vs_GFP"
"NCKAP5L","UP",1,"GFP+polyIC_vs_GFP"
"NDOR1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NDOR1","UP",1,"GFP+polyIC_vs_GFP"
"NDUFA11","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFA2","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFA5","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFA5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NDUFB11","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFB2","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFS1","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFS1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NDUFS8","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFV1","DOWN",1,"GFP+polyIC_vs_GFP"
"NDUFV1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NFATC3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NFATC3","UP",1,"GFP+polyIC_vs_GFP"
"NFE2L2","DOWN",1,"NS5+polyIC_vs_NS5"
"NFKB2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NFKBID","UP",1,"GFP+polyIC_vs_GFP"
"NFKBIL1","UP",1,"GFP+polyIC_vs_GFP"
"NFYC","UP",1,"GFP+polyIC_vs_GFP"
"NGLY1","DOWN",1,"GFP+polyIC_vs_GFP"
"NGLY1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NHP2","DOWN",1,"GFP+polyIC_vs_GFP"
"NIPA2","DOWN",1,"GFP+polyIC_vs_GFP"
"NIPA2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"NLRC5","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NOL6","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NOL6","UP",1,"GFP+polyIC_vs_GFP"
"NPEPPS","DOWN",1,"GFP+polyIC_vs_GFP"
"NPTX1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NPTX1","UP",1,"GFP+polyIC_vs_GFP"
"NR1D1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NR1D1","UP",1,"GFP+polyIC_vs_GFP"
"NR4A2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"NR4A2","UP",1,"GFP+polyIC_vs_GFP"
"NR4A3","UP",1,"GFP+polyIC_vs_GFP"
"NRD1","DOWN",1,"GFP+polyIC_vs_GFP"
"NRDE2","UP",1,"GFP+polyIC_vs_GFP"
"NRIP1","UP",1,"GFP+polyIC_vs_GFP"
"NSUN2","UP",1,"GFP+polyIC_vs_GFP"
"NT5DC2","DOWN",1,"GFP+polyIC_vs_GFP"
"NTS","DOWN",1,"GFP+polyIC_vs_GFP"
"NUCB2","DOWN",1,"GFP+polyIC_vs_GFP"
"NUPL1","UP",1,"GFP+polyIC_vs_GFP"
"NUPR1","DOWN",1,"GFP+polyIC_vs_GFP"
"NXF1","UP",1,"GFP+polyIC_vs_GFP"
"NXPE3","DOWN",1,"GFP+polyIC_vs_GFP"
"NXPE3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OAS3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"OAT","DOWN",1,"GFP+polyIC_vs_GFP"
"OAZ1","DOWN",1,"GFP+polyIC_vs_GFP"
"OAZ1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OBFC1","DOWN",1,"GFP+polyIC_vs_GFP"
"OBFC1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OGFR","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"OGFR","UP",1,"GFP+polyIC_vs_GFP"
"ORMDL2","DOWN",1,"GFP+polyIC_vs_GFP"
"ORMDL2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OS9","DOWN",1,"GFP+polyIC_vs_GFP"
"OSGIN1","UP",1,"GFP+polyIC_vs_GFP"
"OSTC","DOWN",1,"GFP+polyIC_vs_GFP"
"OSTC","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OSTF1","DOWN",1,"GFP+polyIC_vs_GFP"
"OSTF1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"OTUD4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"OTUD4","UP",1,"GFP+polyIC_vs_GFP"
"PAPSS1","DOWN",1,"GFP+polyIC_vs_GFP"
"PARK7","DOWN",1,"GFP+polyIC_vs_GFP"
"PARK7","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"PARP10","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"PARP14","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"PARP4","DOWN",1,"GFP+polyIC_vs_GFP"
"PATL2","UP",1,"GFP+polyIC_vs_GFP"
